Дата,Сумма,Операция,Детали,Unnamed: 4,user_id,category
01.04.26,"+ 15 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_777,Путешествия
31.03.26,"- 1 000,00 ₸",Перевод,Мағжан Т.,,user_347,Красота
31.03.26,"+ 20 000,00 ₸",Пополнение,Ахан Д.,,user_665,Питомцы
31.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_809,Инвестиции
31.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_966,Одежда
31.03.26,"- 1 680,00 ₸",Перевод,Салтанат А.,,user_304,Рестораны
31.03.26,"+ 2 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_966,Страхование
31.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_521,Образование
31.03.26,"- 320,00 ₸",Покупка,Живая Вода,,user_809,Питомцы
31.03.26,"- 710,00 ₸",Перевод,Нұртөре Б.,,user_809,Электроника
30.03.26,"- 2 100,00 ₸",Перевод,Медет Т.,,user_560,Спорт
30.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_304,Одежда
30.03.26,"+ 1 075,00 ₸",Пополнение,Мақсат Б.,,user_379,Рестораны
30.03.26,"+ 100,00 ₸",Пополнение,Мақсат Б.,,user_665,Рестораны
30.03.26,"+ 1 000,00 ₸",Пополнение,Мақсат Б.,,user_304,Инвестиции
29.03.26,"- 20 000,00 ₸",Перевод,Ахан Д.,,user_379,Штрафы
29.03.26,"+ 21 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_471,Связь
29.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_347,Развлечения
29.03.26,"- 529,00 ₸",Покупка,Аппарат самообслуживания,,user_665,Инвестиции
29.03.26,"- 100,00 ₸",Перевод,Мақсат Б.,,user_347,Путешествия
29.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_560,Авто
28.03.26,"- 2 200,00 ₸",Перевод,Мақсат Б.,,user_777,Ремонт
28.03.26,"+ 2 200,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_777,Питомцы
27.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_304,Одежда
27.03.26,"- 2 000,00 ₸",Перевод,Жамиля Т.,,user_471,Путешествия
27.03.26,"- 900,00 ₸",Перевод,Диана А.,,user_966,Подписки
27.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_471,Медицина
25.03.26,"- 12 000,00 ₸",Перевод,Диана А.,,user_379,Кредиты
25.03.26,"+ 15 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_471,Страхование
25.03.26,"- 2 100,00 ₸",Перевод,Эльдар С.,,user_560,Коммуналка
25.03.26,"+ 2 200,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_304,Коммуналка
25.03.26,"- 2 000,00 ₸",Перевод,Шахмардан Қ.,,user_379,Транспорт
24.03.26,"- 900,00 ₸",Перевод,Диана А.,,user_521,Такси
24.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_809,Аренда
24.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_560,Образование
24.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_560,Штрафы
24.03.26,"- 1 200,00 ₸",Перевод,Amrah Y.,,user_304,Ремонт
23.03.26,"- 50,00 ₸",Покупка,Tele2,,user_471,Медицина
23.03.26,"- 2 000,00 ₸",Перевод,Ердəулет Р.,,user_347,Авто
23.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_966,Коммуналка
23.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_347,Кредиты
23.03.26,"- 1 000,00 ₸",Перевод,Диана А.,,user_809,Питомцы
23.03.26,"- 900,00 ₸",Перевод,Диана А.,,user_471,Образование
23.03.26,"+ 3 000,00 ₸",Пополнение,Бақдəулет А.,,user_521,Рестораны
23.03.26,"+ 6 000,00 ₸",Пополнение,Айқын П.,,user_521,Медицина
23.03.26,"- 1 000,00 ₸",Перевод,Айқын П.,,user_777,Дети
23.03.26,"+ 1 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_347,Страхование
22.03.26,"- 5 000,00 ₸",Перевод,Диана А.,,user_560,Штрафы
22.03.26,"+ 500,00 ₸",Пополнение,Диас Н.,,user_379,Такси
22.03.26,"+ 1 675,00 ₸",Пополнение,Диас Н.,,user_560,Одежда
22.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_471,Подарки
22.03.26,"- 1 500,00 ₸",Перевод,Диана А.,,user_665,Питомцы
22.03.26,"- 7 000,00 ₸",Перевод,Диана А.,,user_347,Рестораны
22.03.26,"+ 7 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_560,Рестораны
22.03.26,"+ 2 000,00 ₸",Пополнение,Мақсат Б.,,user_665,Такси
22.03.26,"- 400,00 ₸",Перевод,Мақсат Б.,,user_304,Питомцы
22.03.26,"- 500,00 ₸",Перевод,Мақсат Б.,,user_966,Авто
21.03.26,"+ 3 700,00 ₸",Пополнение,Мақсат Б.,,user_809,Коммуналка
21.03.26,"- 500,00 ₸",Покупка,Garage Simracing,,user_809,Питомцы
21.03.26,"- 1 750,00 ₸",Перевод,Қанат О.,,user_347,Медицина
20.03.26,"- 1 300,00 ₸",Перевод,Жəнібек Т.,,user_347,Продукты
20.03.26,"+ 2 600,00 ₸",Пополнение,Жəнібек Т.,,user_471,Рестораны
20.03.26,"- 5 090,00 ₸",Покупка,ИП КОВАЛЬЧУК В.В.,,user_966,Кредиты
20.03.26,"- 350,00 ₸",Перевод,Зылиха Х.,,user_560,Ремонт
20.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_777,Рестораны
19.03.26,"+ 2 400,00 ₸",Пополнение,Ерсұлтан А.,,user_809,Аренда
19.03.26,"+ 2 400,00 ₸",Пополнение,Ержан Ж.,,user_521,Связь
19.03.26,"- 9 600,00 ₸",Покупка,RX PC,,user_304,Питомцы
19.03.26,"- 2 000,00 ₸",Перевод,Диана А.,,user_379,Подписки
18.03.26,"- 2 000,00 ₸",Перевод,Диана А.,,user_665,Страхование
18.03.26,"- 2 000,00 ₸",Перевод,Диана А.,,user_521,Транспорт
18.03.26,"+ 400,00 ₸",Пополнение,Мақсат Б.,,user_379,Транспорт
18.03.26,"- 1 800,00 ₸",Перевод,Санжар Ш.,,user_521,Подарки
18.03.26,"+ 2 600,00 ₸",Пополнение,Эльдар С.,,user_521,Развлечения
18.03.26,"+ 3 500,00 ₸",Пополнение,Нурулла А.,,user_471,Электроника
18.03.26,"+ 7 000,00 ₸",Пополнение,Мақсат А.,,user_521,Подписки
18.03.26,"- 600,00 ₸",Перевод,Олжас Қ.,,user_966,Красота
17.03.26,"- 500,00 ₸",Перевод,Мақсат Б.,,user_966,Продукты
17.03.26,"- 1 200,00 ₸",Перевод,Диас Н.,,user_379,Дети
17.03.26,"- 555,00 ₸",Покупка,Благотворительный фонд «Харекет»,,user_777,Подписки
17.03.26,"- 1 000,00 ₸",Перевод,Нұртөре Б.,,user_665,Дети
16.03.26,"- 3 550,00 ₸",Покупка,VERNYI CYBER CLUB,,user_347,Медицина
16.03.26,"+ 3 000,00 ₸",Пополнение,Нұртөре Б.,,user_471,Продукты
16.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_379,Инвестиции
16.03.26,"- 1 500,00 ₸",Перевод,Мақсат Б.,,user_347,Транспорт
16.03.26,"- 1 840,00 ₸",Покупка,ALGA таксопарк,,user_560,Питомцы
15.03.26,"- 2 000,00 ₸",Снятие,Банкомат Massato,,user_379,Штрафы
15.03.26,"+ 2 000,00 ₸",Пополнение,Ахмет Т.,,user_471,Путешествия
14.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_560,Питомцы
14.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_347,Образование
14.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_665,Питомцы
14.03.26,"- 5 000,00 ₸",Перевод,Арман У.,,user_347,Медицина
13.03.26,"- 1 111,00 ₸",Покупка,Садака в мечети,,user_471,Красота
13.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_809,Штрафы
13.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_379,Инвестиции
13.03.26,"- 2 900,00 ₸",Перевод,Рахат Н.,,user_304,Продукты
13.03.26,"- 1 250,00 ₸",Перевод,Sarabek A.,,user_347,Питомцы
13.03.26,"+ 10 000,00 ₸",Пополнение,Гулзира Б.,,user_560,Спорт
13.03.26,"- 175,00 ₸",Покупка,JETPAY*WHOOSH,,user_521,Кредиты
13.03.26,"- 2 590,00 ₸",Покупка,Tele2,,user_379,Одежда
12.03.26,"+ 1 000,00 ₸",Пополнение,Санжар Ш.,,user_966,Рестораны
12.03.26,"+ 2 626,01 ₸",Пополнение,Нұрсұлтан Т.,,user_809,Связь
12.03.26,"- 1 000,00 ₸",Перевод,Санжар Ш.,,user_379,Путешествия
11.03.26,"+ 2 589,00 ₸",Пополнение,Ерсұлтан А.,,user_304,Подписки
10.03.26,"- 66 637,00 ₸",Перевод на свой счет,Оплата Kaspi Кредита,,user_379,Страхование
10.03.26,"+ 66 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_809,Продукты
10.03.26,"+ 2 500,00 ₸",Пополнение,Айқын П.,,user_560,Связь
09.03.26,"- 4 000,00 ₸",Перевод,Жавланбек Х.,,user_809,Подписки
09.03.26,"+ 900,00 ₸",Пополнение,Айқын П.,,user_304,Дети
08.03.26,"- 4 145,00 ₸",Перевод,Мейрамбек М.,,user_966,Продукты
08.03.26,"- 500,00 ₸",Перевод,Шынгыс А.,,user_665,Одежда
08.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_665,Аренда
08.03.26,"- 450,00 ₸",Покупка,ИП КАРИБАЕВА БИБИГУЛЬ МАЖИТОВНА,,user_560,Транспорт
08.03.26,"- 20 000,00 ₸",Перевод,Назира Ж.,,user_521,Авто
08.03.26,"+ 15 000,00 ₸",Пополнение,С карты другого банка,,user_777,Развлечения
08.03.26,"- 7 000,00 ₸",Перевод,Мақсат А.,,user_777,Одежда
08.03.26,"+ 12 000,00 ₸",Пополнение,Хайдар Б.,,user_521,Авто
08.03.26,"+ 2 626,00 ₸",Пополнение,Санжар Ш.,,user_521,Электроника
07.03.26,"- 3 000,00 ₸",Перевод,Сейсенали С.,,user_560,Продукты
07.03.26,"- 1 500,00 ₸",Перевод,Санжар Ш.,,user_521,Электроника
07.03.26,"+ 1 500,00 ₸",Пополнение,Ерсұлтан А.,,user_471,Аренда
07.03.26,"- 850,00 ₸",Перевод,Аяулым Т.,,user_560,Транспорт
06.03.26,"+ 600,00 ₸",Пополнение,Санжар Ш.,,user_665,Продукты
06.03.26,"+ 3 200,00 ₸",Пополнение,Ерсұлтан А.,,user_379,Рестораны
06.03.26,"+ 3 200,00 ₸",Пополнение,Санжар Ш.,,user_304,Подписки
06.03.26,"+ 2 464,92 ₸",Пополнение,Ерсұлтан А.,,user_304,Страхование
06.03.26,"- 6 384,00 ₸",Перевод,Dilfuza D.,,user_347,Рестораны
06.03.26,"+ 2 500,00 ₸",Пополнение,Санжар Ш.,,user_521,Коммуналка
06.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_560,Электроника
05.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_379,Спорт
05.03.26,"- 1 000,00 ₸",Перевод,Мақсат Б.,,user_379,Кредиты
05.03.26,"+ 600,00 ₸",Пополнение,Санжар Ш.,,user_777,Подписки
05.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_347,Аренда
05.03.26,"+ 2 000,00 ₸",Пополнение,Ержан Ж.,,user_471,Рестораны
05.03.26,"- 8 547,00 ₸",Перевод,Dilfuza D.,,user_304,Страхование
05.03.26,"+ 4 500,00 ₸",Пополнение,Ерсұлтан А.,,user_777,Страхование
05.03.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_777,Одежда
05.03.26,"- 2 350,00 ₸",Перевод,Мадияр А.,,user_379,Одежда
05.03.26,"+ 2 870,00 ₸",Пополнение,Санжар Ш.,,user_304,Образование
05.03.26,"+ 2 025,00 ₸",Пополнение,Абдугаффар О.,,user_521,Подписки
04.03.26,"- 1 870,00 ₸",Покупка,YANDEX.GO,,user_560,Медицина
04.03.26,"+ 5 000,00 ₸",Пополнение,Бекжан Т.,,user_777,Ремонт
04.03.26,"- 1 250,00 ₸",Покупка,YANDEX.GO,,user_471,Образование
04.03.26,"- 500,00 ₸",Перевод,Мақсат Б.,,user_471,Транспорт
04.03.26,"- 1 250,00 ₸",Покупка,YANDEX.GO,,user_304,Одежда
04.03.26,"- 1 530,00 ₸",Покупка,YANDEX.GO,,user_471,Кредиты
04.03.26,"+ 4 500,00 ₸",Пополнение,Елеусін Ж.,,user_665,Спорт
04.03.26,"+ 2 700,00 ₸",Пополнение,Ерсұлтан А.,,user_809,Такси
04.03.26,"+ 2 640,00 ₸",Пополнение,Рахымжан Е.,,user_665,Инвестиции
04.03.26,"+ 2 640,00 ₸",Пополнение,Санжар Ш.,,user_809,Связь
03.03.26,"- 1 200,00 ₸",Перевод,Несипхан С.,,user_665,Авто
03.03.26,"- 1 220,00 ₸",Перевод,Sarabek A.,,user_521,Развлечения
03.03.26,"- 1 000,00 ₸",Перевод,Мақсат Б.,,user_665,Аренда
03.03.26,"- 3 000,00 ₸",Перевод,Мақсат Б.,,user_379,Путешествия
03.03.26,"- 1 040,00 ₸",Покупка,YANDEX.GO,,user_665,Образование
03.03.26,"- 2 650,00 ₸",Перевод,Нұртөре Б.,,user_304,Связь
03.03.26,"+ 2 600,00 ₸",Пополнение,Диас Б.,,user_966,Продукты
03.03.26,"+ 2 650,00 ₸",Пополнение,Диас Н.,,user_379,Рестораны
03.03.26,"+ 2 650,00 ₸",Пополнение,Нұртөре Б.,,user_379,Кредиты
03.03.26,"- 600,00 ₸",Перевод,Арсен Т.,,user_809,Электроника
02.03.26,"- 2 400,00 ₸",Перевод,Нұртөре Б.,,user_347,Такси
02.03.26,"- 3 000,00 ₸",Перевод,Нұртөре Б.,,user_777,Кредиты
02.03.26,"+ 5 000,00 ₸",Пополнение,С карты другого банка,,user_809,Подарки
02.03.26,"- 1 100,00 ₸",Перевод,Борис И.,,user_347,Ремонт
